ID	Text	Pronoun	Pronoun_offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-316	[CLS] Stevens and Bo ##ck ##win ##kel protested the outcome of the match to the A ##WA Championship Committee , which held up the championship immediately after the match , but the original match decision was upheld days later after the committee ruled that there was no evidence that Z ##by ##sz ##ko had illegally aided He ##nn ##ig . As a result , the championship was returned to the now heel - turned He ##nn ##ig . St ##em ##ming from the events of that match , Stevens feud ##ed briefly with Z ##by ##sz ##ko before finishing out his career in 1992 , after 42 years . [SEP]	his	100:101	Stevens	88:89	TRUE	Z ##by ##sz ##ko	93:97	FALSE	http://en.wikipedia.org/wiki/dummy
development-317	[CLS] He was even caught and photographed naked on set . Co - star Madeline W ##ool and the actress who played ' B ##ro ##cco ##li woman ' managed to resist his overly aggressive advances . The B ##ro ##cco ##li actress even asked Mare ##ng ##hi to remove Todd from the series which , of course , he could not do . [SEP]	he	59:60	Mare ##ng ##hi	45:48	TRUE	Todd	50:51	FALSE	http://en.wikipedia.org/wiki/dummy
development-318	[CLS] They attempted this by beating the fire with long stage poles . The curtains rose while backstage personnel has ##ten ##ed to bring the fire under control , the actors beginning the scene . After speaking a few lines , C ##lax ##ton was made aware of the fire by Lillian C ##lea ##ves , another actress backstage who was standing behind the box set . She whispered so ##tto v ##oc ##e through the canvas of the boat ##house that there was fire on stage and urged them to leave . [SEP]	She	67:68	C ##lax ##ton	41:44	FALSE	Lillian C ##lea ##ves ,	51:56	TRUE	http://en.wikipedia.org/wiki/dummy
development-319	[CLS] He was made a Member of the Order of the British Empire ( MBE ) in 1951 , and an Officer of the order ( OBE ) in the 1958 honours list . In June 1927 in Melbourne he claimed a world speed record when he scored 81 ##6 points in 23 minutes in an unfinished . During 1930 in Manchester , Lin ##drum set a record aggregate of 30 , 81 ##7 during the fort ##night match against Willie Smith . In this match he made 10 breaks over 1 , 000 with a highest of 2 , 41 ##9 . [SEP]	he	86:87	Lin ##drum	63:65	TRUE	Willie Smith .	80:83	FALSE	http://en.wikipedia.org/wiki/dummy
development-320	[CLS] In 2002 he became the main ` ` voice ' ' of SK ##Y Sport and , together with former Inter Milan star Giuseppe Berg ##omi , he is now one of the most notorious and appreciated sporting commentators in Italy . After the World Cup he wrote a book about his experiences during his career and the World cup , entitled And ##iam ##o a Berlin ##o ( ` ` We ' re going to Berlin ' ' ) , a phrase that Care ##ssa shouted at the end of the World Cup semifinal Germany vs . Italy 0 - 2 a . e . t . , just a few seconds after the goal scored by Alessandro Del Pier ##o , expressing his joy for the qualification of Italy for the final that would be played in Berlin . [SEP]	his	125:126	Care ##ssa	85:87	TRUE	Alessandro Del Pier ##o ,	119:124	FALSE	http://en.wikipedia.org/wiki/dummy
development-321	[CLS] He had eleven siblings , and his father , P ##rim ##iti ##vo , fought against Pan ##cho Villa in 1916 and was granted immunity to enter the United States . While playing football at UCLA , he was known as the ` ` Cale ##xi ##co Kid . ' ' Villa ##nu ##eva played half ##back for coach Red Sanders at UCLA from 1952 - 1954 . He was a member of the Bruins team that won the 1954 Rose Bowl and was named that year ' s F ##WA ##A & UP ##I National Champions . [SEP]	He	69:70	Villa ##nu ##eva	52:55	TRUE	Red Sanders	60:62	FALSE	http://en.wikipedia.org/wiki/dummy
development-322	[CLS] All the evidence suggests that Niall remained in Robert ' s war ##band for the years to come , fighting both the English - side generally and the Mac ##D ##ou ##gall ##s in the west of Scotland . Niall even acted as a representative of Robert in negotiations with the English crown , on two occasions , in 130 ##9 and 131 ##4 . As a reward for his loyal services to King Robert , Niall received his sister , Mary Bruce , in marriage . [SEP]	his	70:71	King Robert ,	74:77	FALSE	Niall	77:78	TRUE	http://en.wikipedia.org/wiki/dummy
development-323	[CLS] Following the death of Te ##wo ##dr ##os II ' s much loved first wife , Empress Te ##wab ##ech Ali ( who was T ##ir ##u ##work ' s niece ) , his intimate ##s began to disc ##reet ##ly look for an appropriate consort to provide him with an heir and to calm his more extreme mood ##s as his late wife had done . Legend states that one of the Emperor ' s officers was attending Sunday services at a church at Der ##as ##ge when Te ##wo ##dr ##os was staying there , and was struck at the beauty , the aristocratic de ##port ##ment , and the deep pie ##ty of a woman worship ##ing there . He immediately went to the Emperor and told him he had seen the woman ` ` meant to be the wife of my sovereign ' ' . [SEP]	He	123:124	Te ##wo ##dr ##os	90:94	TRUE	Emperor	128:129	FALSE	http://en.wikipedia.org/wiki/dummy
development-324	[CLS] Everyone believed 10 - year - old Candace hung herself so she was buried in the part of the cemetery where sin ##ners were buried , since suicide was considered a sin . The plot centers around whether Candace is indeed imaginary or is a male ##vo ##lent ghost . Despite Suzanne ' s effort to e ##vic ##t the ghost out of her new husband ' s house , Candace still held the threat of making Suzanne ' s new family s ##hat ##ter . [SEP]	her	64:65	Candace	71:72	FALSE	Suzanne '	78:80	TRUE	http://en.wikipedia.org/wiki/dummy
development-325	[CLS] This , he charged , should be devoted to the souls of himself , his wife , Kings Henry IV and V , and to each past , present and future member of the Order of the G ##arte ##r . In 142 ##1 Robert acted as his nephew ' s ex ##ec ##uto ##r , following Gilbert ' s death in the disastrous English defeat at the Battle of Ba ##ug * . From his nephew , Um ##fra ##ville inherited the Red ##es ##dale and K ##yme estates ; he had already lost his lords ##hip of Langley in 141 ##4 when the second Earl of Northumberland was restored to his pat ##rim ##ony . [SEP]	his	76:77	Gilbert '	58:60	TRUE	Um ##fra ##ville	79:82	FALSE	http://en.wikipedia.org/wiki/dummy
development-326	[CLS] Her 2008 re - election was closer , with Bose ##man taking 51 . 7 % of the vote and winning by a margin of about 3 , 000 . In the 2008 presidential p ##rima ##ries , Bose ##man was an active supporter of Hillary Clinton . The North Carolina primary , coming late in the process , was unusually high - profile and Bose ##man travelled the state campaigning with Clinton and her husband , former President Bill Clinton . [SEP]	her	75:76	Bose ##man	66:68	FALSE	Clinton	73:74	TRUE	http://en.wikipedia.org/wiki/dummy
development-327	[CLS] He was known in Sweden as K ##lo ##ke - Hans ( ` ` Wise Hans ' ' ) . Prof . Lars ##son was a human ##ist and an author . He was also a mentor for several Swedish authors and a prominent essay ##ist . Prof . Lars ##son was the son of the farmer Lars Per ##sson and Ke ##rst ##i Ni ##ls ##do ##tter , and cousin of author O ##la Hans ##son . After student ##ex ##ame ##n in 1881 he began his studies at Lund University . [SEP]	he	86:87	Lars ##son	50:52	TRUE	Lars Per ##sson	58:61	FALSE	http://en.wikipedia.org/wiki/dummy
development-328	[CLS] After exposing Port ##ia to outspoken Quest students ' impressions of college , he takes her to meet the rather unconventional Jeremiah Ba ##lak ##ian , a child pro ##di ##gy . Back on campus , Port ##ia ' s longtime boyfriend Mark breaks up with her after imp ##re ##gna ##ting a ` ` Virginia W ##ool ##f scholar ' ' named Helen . After an awkward romantic attraction to Press ##man , she arrange ##s for Jeremiah to visit Princeton , where she and a colleague , Co ##rin ##ne , are rivals to succeed the soon - to - retire Dean of Ad ##mission ##s . [SEP]	she	75:76	Virginia W ##ool ##f	56:60	FALSE	Helen .	64:66	TRUE	http://en.wikipedia.org/wiki/dummy
development-329	[CLS] He succeeded to his father ' s lands because his older brother Michael Ko ##m ##nen ##os had been abducted and imprisoned in Constantinople . After succeeding his father in or shortly before 128 ##9 , Constantine ruled The ##ssa ##ly and Central Greece from Neo ##pa ##tras . He was assisted by his younger brother Theodore Angelo ##s , who died c . 1300 . Early in his reign , Constantine ' s mother entered into negotiations with the Byzantine Empire and , in exchange for recognizing nominal Byzantine su ##zer ##ain ##ty , Constantine was invested with the court title of se ##bas ##tok ##rat * r . [SEP]	his	69:70	Theodore Angelo ##s ,	57:61	FALSE	Constantine '	72:74	TRUE	http://en.wikipedia.org/wiki/dummy
development-330	[CLS] In 1806 , still commanding his cavalry division ( 23rd , 29th and 30th Dr ##ago ##on Regiment ##s ) , he was present at the siege and capture of the fortress of G ##ae ##ta , on the west coast of Italy . During the second French invasion of Portugal in 1809 , Me ##rm ##et led a division under Marshal Nicolas Soul ##t . He fought at the First Battle of Porto on 28 March and the Battle of G ##ri ##j * on 11 May . [SEP]	He	67:68	Me ##rm ##et	55:58	TRUE	Nicolas Soul ##t .	63:67	FALSE	http://en.wikipedia.org/wiki/dummy
development-331	[CLS] Vivian is furious , and plots to bury Maggie alive out of jealousy . By chance , it is Vivian who is en ##tom ##bed , and after escaping , traps Maggie . Victor helps save her , but Maggie learns that Victor knew that Vivian had been in the ca ##sket and had done nothing . Free ##d due to lack of evidence against her , Vivian realizes that Victor loves Maggie and not her , and divorce ##s Victor . [SEP]	her	66:67	Maggie	40:41	FALSE	Vivian	46:47	TRUE	http://en.wikipedia.org/wiki/dummy
development-332	[CLS] Victor also took an active role in helping Bo overcome his illness by bringing his gods ##on Dr . Daniel Jonas to Salem . Victor suffered from a stroke and was in ##cap ##ac ##itated at University Hospital under the care of Dr . Daniel Jonas . Somehow , Victor was aware that Bo had received evidence that would possibly imp ##lica ##te Philip in the disappearance of Paul Ho ##lling ##sworth . Re ##cover ##ing in the hospital from his stroke , Victor com ##mise ##rated with Kate and expressed his fear that the worst may be yet to come for Philip . [SEP]	his	81:82	Paul Ho ##lling ##sworth .	69:74	FALSE	Victor	84:85	TRUE	http://en.wikipedia.org/wiki/dummy
development-333	[CLS] Challenge of the Masters ( Chinese : * * * * * * * ) is a 1976 martial arts - action film released in Hong Kong by Shaw Brothers , and directed by Lau Ka ##r Le ##ung . After his father refuses to teach him k ##ung f ##u and he is constantly being beaten by rival school students , a young Wong Fe ##i Hung ( Gordon Liu ) must train under Lu ##k Ah Cho ##y ( Chen Ku ##an Tai ) to a ##venge the evil ##s being done by the rival school . [SEP]	he	53:54	Gordon Liu )	70:73	TRUE	Chen Ku ##an Tai )	82:87	FALSE	http://en.wikipedia.org/wiki/dummy
development-334	[CLS] Fan ##ning ' s voice was heard in Rise , a documentary film commissioned by U . S . Figure Skating to mark the fi ##ft ##iet ##h anniversary of the crash of Sa ##ben ##a Flight 54 ##8 which resulted in the loss of the entire American team and subsequent cancellation of the 1961 World Figure Skating Championships . She read a poem read by national champion Laurence Owen ( who died in the crash ) that was said to be an eerie pre ##mon ##ition of the after ##life . Dakota Fan ##ning will play Princess Margaret in the upcoming film Girls ' Night Out . She will play Annie James in ` ` The Mo ##tel Life ' ' in February . [SEP]	She	109:110	Dakota Fan ##ning	93:96	TRUE	Princess Margaret	98:100	FALSE	http://en.wikipedia.org/wiki/dummy
development-335	[CLS] The intensity between Susan and Angie grows as the latter tries to defend her son , but Susan is determined to warn everyone that Danny Bo ##len is a dangerous kid . Susan discovers Julie was seeing a married man before she was attacked , Bree worries about Katherine when her denial over Mike and Susan ' s marriage worse ##ns and begins to interfere with her work , Gabrielle becomes furious over John and Ana getting close and as L ##yne ##tte ' s breasts get bigger during her pregnancy , Carlos and her colleagues believe she ' s had a b ##oo ##b job . [SEP]	her	67:68	Gabrielle	70:71	FALSE	Ana	76:77	FALSE	http://en.wikipedia.org/wiki/dummy
development-336	[CLS] After the horrific plane crash of W ##ister ##ia Lane , the house ##wives think of their lives different ways . If Susan had stayed married to Karl and gotten fat ; Bree imagine ##s if Or ##son had died and Karl had taken her away ; Angie imagine ##s if Mona had survived and told the police everything she knows about the Bo ##len secret ; Gabrielle thinks of Celia ' s future where she turns up to be an old woman ; and L ##yne ##tte imagine ##s if Patrick had lived , but learns that Patrick died and Paige survived . [SEP]	she	76:77	L ##yne ##tte	86:89	FALSE	Paige	102:103	FALSE	http://en.wikipedia.org/wiki/dummy
development-337	[CLS] Part of Bree ' s storyline were Richard B ##urg ##i portraying Karl Mayer , Susan ' s ex - husband and Bree ' s divorce lawyer and new lover , Da ##kin Matthews returning as Reverend Sykes , re ##vere ##nd at the local Presbyterian church , Samuel Page appearing as Sam Allen , Rex ' s son conceived before he meets Bree , and Joy Lauren in the role of Danielle Katz , Bree ' s daughter . [SEP]	he	62:63	Sam Allen ,	53:56	TRUE	Rex '	56:58	FALSE	http://en.wikipedia.org/wiki/dummy
